id,rate_id,date,code,status,created_at,updated_at
7e6812f4-59a8-4192-8f50-4f8b6ddfb22c,bfb5a862-501f-4a0a-a7a1-5aff5b378ee0,2023-07-05 22:00:00,5523790,1,2023-07-06 07:08:49.14527,2023-07-06 08:58:51.072859
cf20a0ca-d786-4852-ad1b-ba6b9d7bf937,00c865b0-519a-46b9-a57d-066b89af2c19,2023-07-05 22:00:00,82561918,1,2023-07-06 09:23:32.20159,2023-07-06 09:25:18.628452
2f13250c-d428-4a52-932c-fd1077da10a5,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5511263,1,2023-07-06 06:56:04.35583,2023-07-06 10:19:50.886416
b2d89e18-398f-416d-ad11-611d609cc50f,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5510888,1,2023-07-06 07:07:06.17571,2023-07-06 10:19:57.320979
b7d621f1-5b6a-43b2-ba83-0bfc026be7ed,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5512310,1,2023-07-06 05:13:02.144324,2023-07-06 10:20:02.19961
80244d75-bd74-4cda-a5c3-f8308599c402,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5519880,1,2023-07-06 08:55:41.141262,2023-07-06 10:20:11.420762
3a22fbe0-8b0a-4d24-a5d6-81dfa046a315,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5519881,1,2023-07-06 11:01:58.279704,2023-07-06 11:01:59.697503
ecca2e4c-6ae3-4a3e-914e-177cc261eb06,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5518314,1,2023-07-06 11:03:36.944517,2023-07-06 11:59:29.704385
c4d31bd5-d5cb-4e39-8f5d-a16a10da9b23,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5518698,1,2023-07-06 10:13:53.718832,2023-07-06 11:59:35.230138
5887a7ce-4776-4641-ba1c-1f8e60e432c9,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-05 22:00:00,5518601,1,2023-07-06 10:14:10.453162,2023-07-06 12:33:37.875868
67a7ada7-62cb-4fdb-8309-f6d4c655662e,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-05 22:00:00,5518672,1,2023-07-06 12:27:20.081477,2023-07-06 12:33:41.608691
e3642181-bf85-4f16-b0e9-8adb7e1f2f2c,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-05 22:00:00,5510535,1,2023-07-06 08:57:56.853895,2023-07-06 12:33:48.04386
3c00970b-98dd-4fca-9910-58b80be7eafa,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-05 22:00:00,5510839,1,2023-07-06 06:57:33.190731,2023-07-06 12:33:58.464378
158dd958-19d7-428e-9941-6e34247d0134,06430243-20b1-4009-afe0-09ca634b7ac0,2023-07-05 22:00:00,82562749,1,2023-07-06 07:10:16.658268,2023-07-07 04:39:49.327678
0ae3388f-ae02-4a24-8ac5-b5b5c6c1da6e,7813a3bd-2323-4eef-9be8-521cd26eb7d8,2023-07-05 22:00:00,82562742,1,2023-07-07 04:41:58.329277,2023-07-07 04:42:02.025901
d58e633a-03c0-476f-bff8-8acd6009815e,7813a3bd-2323-4eef-9be8-521cd26eb7d8,2023-07-05 22:00:00,82562744,1,2023-07-07 04:44:17.415293,2023-07-07 04:44:19.492866
3dd7a882-2ff5-4114-bc80-aa82b16aa98e,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5519882,1,2023-07-07 06:34:56.038028,2023-07-07 06:35:03.220974
aa40cdd5-a911-429d-a35f-da30d1bb0d1f,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-05 22:00:00,82562739,1,2023-07-06 06:52:21.842836,2023-07-07 06:40:10.000449
7faeaadc-9a4e-483c-a8a0-2bcf9c4d4f98,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5524878,1,2023-07-07 07:45:21.053542,2023-07-07 07:45:29.928698
99dc370c-ae56-4e61-a9ab-f18d19e99ab4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5524876,1,2023-07-07 07:47:37.507969,2023-07-07 07:47:40.24036
8a56b8ed-d6a2-4be3-ae1a-b1367725f259,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-05 22:00:00,5524871,1,2023-07-07 07:48:55.318022,2023-07-07 07:48:56.340713
3f4fb83a-74ce-4cf8-9eff-f5e4c48dfe2e,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-06 22:00:00,82563577,1,2023-07-06 10:26:54.346881,2023-07-07 09:53:59.292119
b4106cd2-cf0e-4960-a117-daf2b17f642c,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-06 22:00:00,165483,1,2023-07-07 09:56:28.227807,2023-07-07 09:56:30.291505
e5e6b6c5-6f9b-4694-9449-a340bb3c238c,7813a3bd-2323-4eef-9be8-521cd26eb7d8,2023-07-06 22:00:00,82563587,1,2023-07-07 10:03:19.214125,2023-07-07 10:03:54.12928
11558598-0a23-40bc-99f6-6f557fab5903,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-06 22:00:00,82563579,1,2023-07-06 10:47:08.061727,2023-07-07 10:46:15.635702
ac298b7b-8f8c-4529-b331-916959f069e3,b084465c-2129-498a-b270-527156508790,2023-07-06 22:00:00,82563571,1,2023-07-06 10:46:24.79734,2023-07-07 10:46:36.45678
70731b25-96dc-42d4-b077-0d0059631306,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5519884,1,2023-07-07 10:19:59.855969,2023-07-07 10:46:59.524243
11db3e99-4545-4c83-b4f0-a990dcd4a9e8,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5521142,1,2023-07-07 07:52:03.521153,2023-07-07 10:47:06.504016
8ad7f4e7-1143-44d4-b693-b477aac2cecb,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5518592,1,2023-07-07 09:06:16.916337,2023-07-07 10:47:13.491125
2b3fce8c-ac47-4ed0-9beb-e869086b4816,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5518786,1,2023-07-07 07:50:41.636254,2023-07-07 10:47:19.091983
d3f9c1cc-cae6-4025-9297-6ab90a34281b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5518315,1,2023-07-07 06:39:34.944371,2023-07-07 11:15:54.713834
1a98a011-23c4-456e-95cd-48fcfd9d67f6,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5510886,1,2023-07-07 07:53:32.596179,2023-07-07 11:16:15.562454
37155886-4959-4f59-a69f-9934b89ed78a,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5511570,1,2023-07-07 09:08:14.090156,2023-07-07 11:16:24.960775
ee78e7de-ac05-43d4-a2d9-3b7676260ac4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5512321,1,2023-07-07 06:33:18.201678,2023-07-10 04:42:50.593937
0b479585-261d-4cc1-a527-d176dc684420,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5517309,1,2023-07-07 11:14:37.058799,2023-07-10 04:42:59.116662
422af644-b888-4d4d-bf98-466b9815bfc1,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5516084,1,2023-07-07 09:49:50.27087,2023-07-10 04:43:12.98571
4aef1a46-f017-4f50-8440-60861cec560c,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5519883,1,2023-07-07 06:36:52.108985,2023-07-10 04:43:20.23957
d8d3af04-0995-4dcd-bf1e-80a7d07894a7,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5522890,1,2023-07-07 10:46:05.0665,2023-07-10 04:43:28.421002
d892d672-3c65-4420-817d-05151d56befe,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-06 22:00:00,165557,1,2023-07-10 04:53:15.656132,2023-07-10 04:53:30.956332
a1b5787e-1a9d-40d5-a765-67dbdff2be1c,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-06 22:00:00,5525284,1,2023-07-07 14:35:06.01303,2023-07-10 04:55:15.391917
ec81f49d-e733-46a6-b9b0-6757cc9e52ba,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518317,1,2023-07-10 06:57:58.931862,2023-07-10 06:58:02.079176
24150404-4463-4b6b-8870-99148a83a1d9,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519886,1,2023-07-10 07:36:40.753024,2023-07-10 07:36:44.138516
2b9357e0-a38b-4cba-8251-39b267888027,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-09 22:00:00,82565120,1,2023-07-07 04:49:10.539461,2023-07-10 07:40:15.059767
8ce65199-3499-47da-96c7-5d2558b53d58,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519885,1,2023-07-10 06:55:20.497895,2023-07-10 07:45:02.37515
e55e8d91-b2bd-4cbd-9ad9-951873325833,bfb5a862-501f-4a0a-a7a1-5aff5b378ee0,2023-07-09 22:00:00,5524479,1,2023-07-10 10:06:22.573826,2023-07-10 10:06:24.908353
69dd6b32-c1ed-4e65-a8f8-5b32a46e4764,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518762,1,2023-07-10 06:54:05.145441,2023-07-10 10:07:00.348263
69f46331-3f43-4718-962f-6fa8841fbb50,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518720,1,2023-07-10 05:14:49.687166,2023-07-10 10:07:09.660876
c63002e8-1bf2-4c4c-a9ba-e014077bea3c,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518376,1,2023-07-10 07:39:36.916298,2023-07-10 10:07:18.009776
05e0de45-71c0-445e-93b8-76db8d0f4649,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519856,1,2023-07-10 06:56:45.862588,2023-07-10 10:07:29.590459
359a8b2c-997e-4bdb-86ac-690f7671b936,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5520887,1,2023-07-10 08:48:38.213311,2023-07-10 10:07:43.602049
88d584c2-1423-404f-bf4e-2d195b80b2c5,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519764,1,2023-07-10 06:52:33.684312,2023-07-10 10:07:51.116162
ecdefe14-b864-4cb6-b247-457453bc21a8,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519776,1,2023-07-10 04:58:29.908309,2023-07-10 10:07:59.520345
2dd2791b-3e2b-4fea-900a-875141ce8cc7,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518162,1,2023-07-10 04:57:08.607682,2023-07-10 10:08:06.468988
066ecf61-49f6-4e46-9216-f77b7e87bd20,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519887,1,2023-07-10 05:21:24.679992,2023-07-10 10:08:13.998412
